#daq_ch domain det_def SerialN Time_Offset Theta Phi UpperThresholdCS AwAe offset and slope nb_par_cal cal_pars 
#eliade01
708  237 2  29 140 90 90		15	0  1 2    5.0234  0.625456
709  238 2  29 140 90 90		15	0  1 2    0.9693  0.620849
700  239 1  29 140 90 90		15	0  1 2   -0.3668  0.634186
701  240 1  29 140 90 90 		10	0  1 2 -0.0000  1.000000
#pulser2
415  54 9  29 84 0 0 			10	0  1 2 -0.0000 1.000000
515  55 9  29 105 0 0		 	10	0  1 2 0.0000 1.000000
615  56 9  29 126 0 0		 	10	0  1 2 0.0000 1.000000
715  57 9  29 140 0 0 			10	0  1 2 0.0000 1.000000
#eliade03done 301-310
802  301 2  29 141 90 90  		25 	0  1 2   -4.0311  0.667198 
803  302 2  29 141 90 90  	 	10 	0  1 2   -0.7449  0.671727 
804  303 2  29 141 90 90		10	0  1 2   -0.7870  0.661471 
805  304 2  29 141 90 90		22	0  1 2    0.4239  0.663124 
806  305 2  29 141 90 90	 	15    	0  1 2    5.9546  0.639509 
807  306 2  29 141 90 90	 	15	0  1 2    1.9584  0.665046 
808  307 2  29 141 90 90	 	15	0  1 2    3.7743  0.681135 
809  308 2  29 141 90 90	 	18	0  1 2    4.3984  0.654098 
800  309 1  29 141 90 90   		10 	0  1 2   -1.4729  0.660483 
801  310 1  141 88 90 90		10	0  1 2   -0.0000  1.000000	   
#
902  311 2  29 162 90 90		12	0  1 2   -0.7387  0.643751 
903  312 2  29 162 90 90		14	0  1 2   -3.4164  0.657031 
904  313 2  29 162 90 90		17	0  1 2   -8.6658  0.647199 
905  314 2  29 162 90 90		16	0  1 2   -1.8083  0.642255 
906  315 2  29 162 90 90		20	0  1 2    4.8029  0.642205 
907  316 2  29 162 90 90		15	0  1 2    4.0072  0.649599 
908  317 2  29 162 90 90		14	0  1 2    1.7164  0.622537 
909  318 2  29 162 90 90		12	0  1 2    4.3805  0.659383 
900  319 1  29 162 90 90 		20	0  1 2   -3.1349  0.637246 
901  320 1  29 162 90 90 		20	0  1 2   0.0000 1.000000	
#
1002  321 2  29 175 90 90		16	0  1 2   -0.5453  0.645707  
1003  322 2  29 175 90 90		19	0  1 2    1.2227  0.627829  
1004  323 2  29 175 90 90		14	0  1 2    1.8482  0.644343  
1005  324 2  29 175 90 90		15	0  1 2    0.3372  0.643323  
1006  325 2  29 175 90 90		15	0  1 2   -0.8816  0.627474  
1007  326 2  29 175 90 90		15	0  1 2    0.7228  0.667107  
1008  327 2  29 175 90 90		15	0  1 2    5.2535  0.650623  
1009  328 2  29 175 90 90		15	0  1 2    0.3435  0.654040  
1000  329 1  29 175 90 90		11	0  1 2    0.4850  0.632857  
1001  330 1  29 175 90 90		500	0  1 2  -0.0000  1.000000 
#
1102  331 2  29 212 90 90		15	0  1 2   0.9449  0.641370
1103  332 2  29 212 90 90		15	0  1 2  -0.7072  0.633667
1104  333 2  29 212 90 90		15	0  1 2   2.8414  0.653475
1105  334 2  29 212 90 90		15	0  1 2   0.9016  0.643372
1106  335 2  29 212 90 90		15	0  1 2   1.2560  0.648900
1107  336 2  29 212 90 90		15	0  1 2  -0.3769  0.643994
1108  337 2  29 212 90 90		15	0  1 2   3.2842  0.627676
1109  338 2  29 212 90 90		15	0  1 2   2.6707  0.621298
1100  339 1  29 212 90 90		15	0  1 2  -1.2630  0.635122
1101  340 1  29 212 90 90 		10	0  1 2 -0.0000  1.000000
#pulser
815  58 9 29 141 0 0 			10	0  1 2 -0.0000 1.000000
915  59 9 29 162 0 0		 	10	0  1 2 0.0000 1.000000
1015 60 9 29 175 0 0		 	10	0  1 2 0.0000 1.000000
1115 61 9 29 212 0 0 			10	0  1 2 0.0000 1.000000
