0  4.4775e+06
1  485500
2  2.0865e+06
3  1.6815e+06
4  4.8815e+06
5  6.8825e+06
6  6.2645e+06
8  2.5195e+06
9  8.9135e+06
10  2.9125e+06
17  5.3305e+06
18  4.9205e+06
19  926500
20  8.1275e+06
21  7.3215e+06
24  8.9375e+06
25  2.5335e+06
26  3.3385e+06
27  2.9375e+06
28  7.3465e+06
29  5.7385e+06
35  7.5605e+06
36  1.9585e+06
37  305500
38  4.0465e+06
50  4.4925e+06
51  4.0915e+06
52  1.6995e+06
53  6.5055e+06
54  1.7025e+06
55  4.4915e+06
56  4.0915e+06
58  7.7255e+06
59  8.1305e+06
60  2.9305e+06
61  2.1185e+06
62  6.9255e+06
63  1.7415e+06
66  7.7415e+06
67  6.5405e+06
68  136500
69  539500
70  3.7405e+06
71  2.1385e+06
74  6.9525e+06
75  2.1435e+06
76  2.9515e+06
77  4.9545e+06
78  552500
79  155500
