501  -6350
502  -12650
503  -3850
504  -1750
505  22050
506  -10450
507  -10350
508  -5950
509  -1750
512  3750
513  -2750
515  -15850
516  -22250
517  10050
518  -15950
519  -19650
520  -17750
521  -15850
522  -14350
525  70650
526  28550
527  33650
528  650
600  18850
601  9850
602  13150
603  -650
604  11850
605  18150
606  9950
607  13350
608  4250
609  13850
611  3250
612  14250
613  150
614  18550
615  450
616  150
617  -6450
618  7550
619  21950
620  22150
621  12950
622  10350
623  1850
624  3150
