0  -4150
1  -4333.96
2  -5350
3  -3452.68
4  -4873.99
5  -5650
6  -6050
7  -4650
8  -5092.15
9  -4964.04
10  -5250
11  -4450
12  -5543.73
13  -5688.82
14  -4450
15  -5952.71
100  74650
101  75298.6
102  -95150
103  66750
104  66450
105  81850
106  76945
107  79089.3
108  73250
109  72650
110  72450
111  77150
112  74040.3
113  73650
114  77850
115  77441
200  5067.57
201  4950
202  3586.59
203  8250
204  330.3
205  9150
206  9750
207  7650
208  9450
209  9662.83
210  10550
211  14606.6
212  13843.9
213  58750
214  59651
300  -75650
301  -80886
302  -76950
303  -75750
304  -77150
305  -73450
306  -71850
307  -70836.9
308  -69852.9
309  -69550
310  -69550.8
311  -71054.7
312  -73650
313  -67450
314  -66470.6
400  -19050
401  -44048.5
402  -14150
403  -40450
404  -43250
405  -42726.3
406  -43105.6
407  -18513.5
408  -40150
409  -39233
410  -43350
411  -39379.7
412  -35396.6
413  -20150
414  -24034.8
500  -58378.2
501  -63550
502  -69250
503  -62750
504  -59750
505  -36181.8
506  -66676.1
507  -67870.8
508  -64244.1
509  -58703.8
512  -52850
513  -58050
515  -72550
516  -79050
517  -81445.6
518  -73050
519  -75750
520  -73030.5
521  -70811.8
522  -70197.6
600  84950
601  80950
602  84950
603  75335.7
604  80950
605  84950
606  85106.5
607  87754.1
608  78950
609  82950
611  80150
612  87350
613  80950
614  86950
615  74850
616  74154.2
617  59066.9
618  85950
619  87217.4
620  92439.6
621  87950
622  85850
623  82252.2
624  77895.2
