500 -67950
501 -73650
502 -79450
503 -72350
504 -69950
505 -46450
506 -77350
507 -78150
508 -74750
509 -69150
512 -71950
513 -77650
515 -84150
516 -90650
517 -94750
518 -84750
519 -87450
520 -85550
521 -83450
522 -82650
