#domain a0 a1 b0 b1 b2
18     -9.78917     1.53849     -3.23555     1.52442     2.44752e-06      
19     -66.9761     1.33803     5.74801     1.2081     1.97296e-05      
20     -76.1013     1.46207     5.43295     1.30408     2.62166e-05      
